ORF	GENENAME	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SGD
YER019C-A	SBH2	1445.0631077970586	0.12190734440203835	0.11064845745244313	1.101753672927924	0.2705687758532328	0.448376537475668	S000002127
YOL159C	CSS3	24.092893877310665	0.7352573273900387	0.5169539684943564	1.4222878093604683	0.15494271639176954	0.3041508210735085	S000005519
YLR251W	SYM1	90.91336245735518	-1.9794472008430797	0.318541600192298	-6.214093228790595	5.162187392710453e-10	9.155147483223398e-9	S000004241
YNR034W-A	EGO4	669.5490689736773	-6.971462082990673	0.6460562877777778	-10.790796738423863	3.804765713411123e-27	2.5165168047996863e-25	S000007525
YML101C	CUE4	262.36705949889733	-0.8206640801324468	0.22363197052788575	-3.669708218352055	2.4282747899015324e-4	0.0014742722320546886	S000004568
YLR270W	DCS1	1069.1063121359443	-1.4207877259750228	0.12449234707258892	-11.412651133861191	3.615392558595549e-30	2.674439074266339e-28	S000004260
YLR429W	CRN1	3742.7420720158293	0.08546330622346003	0.08477833516607589	1.008079553060842	0.31341627272540795	0.4957800453292125	S000004421
YOR018W	ROD1	672.6448342420767	-0.34138594219128343	0.1514331644769203	-2.2543670890752177	0.024173083935133625	0.07541372988378278	S000005544
YNL254C	RTC4	107.43132909508864	-0.046737135467554244	0.2547025964528711	-0.1834968944896573	0.854408155245274	0.9192609181172627	S000005198
YJR005W	APL1	1049.8523968097995	0.0519990678151553	0.10730897577419782	0.48457333079548737	0.6279790353391433	0.7680004647980561	S000003765
YOR188W	MSB1	739.8503734819285	0.3988972890884857	0.1271860689901764	3.136328469427699	0.001710774791522222	0.008171602275223391	S000005714
YKL038W	RGT1	888.4334019000294	-0.2238773433893359	0.1373911025954296	-1.6294893858489443	0.10320946002621857	0.22745730469125866	S000001521
YFR037C	RSC8	1053.4397273311206	0.20244166503529445	0.1472429147714237	1.3748822165708954	0.16916796341200802	0.3233308621558588	S000001933
YJL108C	PRM10	120.74488443906489	-1.5999461252590073	0.27789018378213065	-5.757476221302531	8.538079150973456e-9	1.2403380099941282e-7	S000003644
YDL155W	CLB3	517.2032262227746	0.1368166289634174	0.14625055447843227	0.9354947709520917	0.34953337688435804	0.535735181255142	S000002314
YLR463C	NA	108.67565765751618	-0.3525838531940424	0.34575265225458135	-1.0197574795013609	0.3078434936901516	0.4894502606125657	S000004455
YAR020C	PAU7	34.50891812646208	-0.47881632892515	0.4005691940900741	-1.195339871336888	0.23195426783250495	0.40285662457656557	S000000073
YBR204C	LDH1	344.9481603204684	-0.737046234140982	0.16475368770531237	-4.473625109134455	7.690452699848302e-6	6.724062998218842e-5	S000000408
YOR178C	GAC1	95.13417307866268	-3.124996022740044	0.5830872353319198	-5.359397073683416	8.350014915588365e-8	1.0385792888371192e-6	S000005704
YBL106C	SRO77	476.2963168328561	-0.15142700127427114	0.1188335253260584	-1.2742784568477787	0.20256474859731402	0.3661797481074275	S000000202
YKL201C	MNN4	561.4929023427206	-2.1626558046183257	0.22569358524140762	-9.58226527486412	9.493939068634916e-22	4.485287852425672e-20	S000001684
YBL049W	MOH1	7.472827161543668	-5.941208387723612	1.3284175748952147	-4.472395201630973	7.734830948066584e-6	6.752363290377382e-5	S000000145
YJR144W	MGM101	700.1948373318132	0.2426404691965123	0.13036477207462321	1.8612426143591951	0.06270992295985939	0.1581054518038437	S000003905
YMR150C	IMP1	139.06174849266398	-0.5890513446243665	0.2391667058360705	-2.4629320480255883	0.013780603044676074	0.04761803953114253	S000004758
YPL059W	GRX5	913.9538333948979	0.12938944273428832	0.12227378892071988	1.058194432971911	0.2899668087805893	0.47129037264078427	S000005980
YEL073C	NA	5.127689766765604	-0.0012928178742710602	1.631553058234743	-7.923848187136635e-4	0.999367768453094	0.9995455602638846	S000000799
YFL041W-A	NA	8.46247009086521	0.030223966620939492	0.806657296089692	0.03746816246186769	0.9701117249884779	0.9851821022191514	S000028547
YDR228C	PCF11	558.3334682759777	0.46750559054183427	0.12365595722066444	3.7806960622816503	1.5639050380548318e-4	0.0010048313284507732	S000002636
YEL005C	VAB2	160.39834738679096	-0.3342678058021051	0.2258772620684334	-1.4798647847114108	0.13890933526369675	0.27950904898085294	S000000731
YOR338W	NA	8.501770806863625	-0.8856836303332305	0.8065676060069286	-1.0980897617720868	0.27216529555106056	0.45029820235081297	S000005865
YFL066C	NA	253.16537389365223	-0.6355826245279285	0.42593716993884045	-1.4921980737656462	0.13564722719011404	0.27544034151761687	S000001828
